Steps,Avg. Return,WinRate
2000000,1532.6100457999994,20
4000000,2690.5955908000005,70
6000000,3059.714870999999,85
8000000,3228.383432999999,99
10000000,3218.065815799999,99
12000000,3179.675424199999,97
14000000,3097.6294774000007,95
