Steps,Avg. Return,WinRate
2000000,601.3555871499997,0
4000000,883.2471182000002,0
6000000,1029.9321631000003,0
8000000,1140.6690367,0
10000000,1399.609289,0
12000000,1547.5745668,0
14000000,1856.1861555000005,0
16000000,2137.4846729,0
18000000,2262.2861294,0
20000000,2431.8821924999993,0
