Steps,Avg. Return,WinRate
2000000,815.9267173599998,1
4000000,968.4228552000005,1
6000000,1196.7319110600008,5
8000000,1213.7337081000003,7
10000000,1443.0253008000002,13
12000000,1900.0971229999998,33
14000000,2049.0166323,37
