Steps,Avg. Return,WinRate
1000000,627.9,0
10000000,1228.71,0
11000000,1213.44,0
12000000,1210.07,0
13000000,1248.26,0
14000000,1261.83,0
15000000,1254.8,0
16000000,1271.43,0
17000000,1232.12,0
18000000,1283.72,0
19000000,1270.13,0
2000000,786.44,0
20000000,1258.86,0
3000000,935.22,0
4000000,1053.44,0
5000000,1111.3,0
6000000,1159.47,0
7000000,1167.77,0
8000000,1247.58,0
9000000,1219.4,0
