Steps,Avg. Return,WinRate
1000000,931.36,8
10000000,2143.21,63
11000000,2189.05,70
12000000,2162.07,73
13000000,2447.93,83
14000000,2269.0,75
15000000,2464.83,90
16000000,2369.3,82
17000000,2459.43,89
18000000,2444.55,89
19000000,2548.77,95
2000000,1143.14,13
20000000,2466.58,90
3000000,1174.66,12
4000000,1286.8,15
5000000,1636.64,41
6000000,1827.45,53
7000000,1977.54,54
8000000,2090.93,61
9000000,2259.54,71
