Steps,Avg. Return,WinRate
1000000,248.91,0
10000000,515.46,0
11000000,601.62,0
12000000,710.43,0
13000000,654.87,0
14000000,654.34,0
15000000,859.06,0
16000000,731.85,0
17000000,869.06,0
18000000,916.1,0
19000000,968.07,0
2000000,310.5,0
20000000,1163.34,0
3000000,376.25,0
4000000,394.21,0
5000000,449.49,0
6000000,465.94,0
7000000,510.13,0
8000000,558.55,0
9000000,586.77,0
