Steps,Avg. Return,WinRate
1000000,789.02,0
1500000,1071.39,0
2000000,1307.14,0
2500000,1508.11,0
3000000,1542.18,0
3500000,1556.24,0
4000000,1532.71,0
4500000,1564.67,0
500000,684.76,0
5000000,1570.06,0
