Steps,Avg. Return,WinRate
1000000,801.02,0
10000000,2560.95,0
11000000,2576.99,0
2000000,1414.35,0
3000000,1841.58,0
4000000,2196.47,0
5000000,2455.23,0
6000000,2497.56,0
7000000,2494.57,0
8000000,2576.22,0
9000000,2566.94,0
