Steps,Avg. Return,WinRate
10000000,1796.12,24
12000000,1890.66,26
14000000,2089.36,37
16000000,1987.26,39
18000000,2174.83,48
2000000,665.87,0
20000000,2330.79,68
22000000,2415.85,80
24000000,2517.52,91
26000000,2574.85,95
28000000,2557.11,94
30000000,2576.2,96
4000000,926.83,0
6000000,1015.26,1
8000000,1383.1,8
