Steps,Avg. Return,WinRate
1000000,155.65,0
1500000,762.91,0
2000000,977.61,0
2500000,1034.04,0
3000000,1379.14,0
3500000,1362.39,0
4000000,1378.45,0
4500000,1382.71,0
500000,401.04,0
5000000,1379.74,0
