Steps,Avg. Return,WinRate
100000,683.38,0
200000,709.7,3
300000,509.98,0
400000,590.15,3
500000,774.03,1
600000,664.54,0
700000,266.71,0
800000,154.99,0
900000,146.66,0
1000000,162.05,0
1500000,835.0,0
2000000,980.75,11
2500000,260.77,0
3000000,202.0,0
3500000,1249.37,9
4000000,1336.16,17
4500000,938.68,1
5000000,643.71,0
