Steps,Avg. Return,WinRate
2000000,1056.6678327999994,0
4000000,1345.1724436999993,0
6000000,1636.5273055999999,0
8000000,1968.703881400001,0
10000000,2181.3928487,0
12000000,2323.1882757000008,0
14000000,2462.3302775,0
16000000,2601.951986900001,0
18000000,2817.36103,0
20000000,2811.9831380000005,0
