Steps,Avg. Return,WinRate
100000,714.98,0
200000,605.41,0
300000,450.56,0
400000,596.32,3
500000,747.58,1
600000,537.41,0
700000,180.82,0
800000,155.02,0
900000,154.56,0
1000000,162.48,0
1500000,761.32,0
2000000,867.98,10
2500000,136.96,0
3000000,196.63,0
3500000,1204.4,5
4000000,1323.13,18
4500000,944.0,0
5000000,619.64,0
