Steps,Avg. Return,WinRate
100000,812.46,3
200000,854.9,5
300000,875.93,4
400000,-359.06,0
500000,1236.32,16
600000,1627.81,44
700000,660.33,0
800000,201.43,0
900000,-332.68,0
1000000,-166.72,0
1500000,2151.5,72
2000000,2365.47,83
2500000,2313.68,75
3000000,2344.18,77
3500000,-388.76,0
4000000,2357.24,78
4500000,1964.39,48
5000000,2458.12,84
