Steps,Avg. Return,WinRate
2000000,2062.0906262999993,32
4000000,3040.490840399999,78
6000000,3322.0789792000014,97
8000000,3332.4678314000003,98
10000000,3395.991448,100
12000000,3395.7737939999997,100
14000000,3396.1122069999997,100
16000000,3386.2756529999997,99
18000000,3360.3715249999996,98
20000000,3386.468686000001,99
