Steps,Avg. Return,WinRate
1000000,727.27,0
10000000,1435.34,3
11000000,1694.93,41
12000000,1870.27,71
13000000,1913.09,77
14000000,2008.19,92
15000000,2025.63,95
2000000,975.33,0
3000000,1164.1,0
4000000,1219.56,0
5000000,1309.9,0
6000000,1325.35,0
7000000,1317.91,0
8000000,1363.78,0
9000000,1416.85,4
