Steps,Avg. Return,WinRate
2000000,47.97,0
4000000,173.05,0
6000000,197.09,0
8000000,295.3,0
10000000,409.93,0
12000000,466.42,0
14000000,569.19,0
16000000,690.02,0
18000000,702.12,0
20000000,722.93,0
22000000,684.25,0
24000000,722.97,0
26000000,714.0,0
28000000,725.92,0
30000000,718.52,0
32000000,720.02,0
34000000,721.54,0
36000000,708.13,0
38000000,718.48,0
40000000,728.93,0
