Steps,Avg. Return,WinRate
2000000,1060.6487749599992,2
4000000,1155.1828968999998,2
6000000,1421.5306649600002,4
8000000,1707.4081051999988,18
10000000,1895.6382325000002,23
12000000,2172.6674728000007,33
14000000,2356.3139536000003,39
