Steps,Avg. Return,WinRate
1000000,525.95,0
1500000,528.74,0
2000000,984.95,0
2500000,987.6,0
3000000,-1377.31,0
3500000,970.16,0
4000000,959.68,0
4500000,985.69,0
500000,839.44,0
5000000,982.79,0
