Steps,Avg. Return,WinRate
5000000,819.69,0.19
10000000,1161.64,0.42
15000000,1520.08,0.63
20000000,1523.73,0.66
25000000,1558.21,0.67
30000000,2013.14,0.95
35000000,1965.31,0.93
40000000,2026.86,0.95
45000000,1989.47,0.93
50000000,2057.42,0.98
55000000,2061.97,0.98
60000000,2087.66,1.0
65000000,2071.31,0.99
70000000,2068.42,0.99
75000000,2071.57,0.99
80000000,2077.55,0.99
85000000,2071.65,0.99
90000000,2068.79,0.99
95000000,2088.31,1.0
100000000,2077.62,0.99
