Steps,Avg. Return,WinRate
1000000,499.06,0
2000000,656.46,0
3000000,886.52,0
4000000,620.42,0
5000000,972.07,0
6000000,955.93,1
7000000,1186.1,4
8000000,1599.94,7
9000000,1854.73,17
10000000,2020.61,31
11000000,2278.6,72
12000000,2493.26,89
13000000,2553.42,95
14000000,2538.45,96
15000000,2557.23,95
