Steps,Avg. Return,WinRate
2000000,499.84,3
4000000,637.54,6
6000000,1278.68,44
8000000,1414.04,57
10000000,1686.37,72
12000000,1863.63,86
14000000,1878.65,86
16000000,1812.83,83
18000000,2013.47,96
20000000,1935.11,91
22000000,1925.1,91
24000000,2006.2,94
26000000,2070.05,99
28000000,2067.09,98
30000000,2070.36,99
32000000,2013.0,95
34000000,2052.59,98
36000000,1990.45,94
38000000,2060.22,98
40000000,2070.88,99
